Dato,1 USD,1 EUR,100 DKK,1 GBP,100 SEK
2018-02-21,7,8314000000000004,9,6419999999999995,129,47999999999999,10,8995,96,760000000000005
2018-02-22,7,8929,9,6892999999999994,130,12,10,9678,96,930000000000007
2018-02-23,7,8681000000000001,9,6769999999999996,129,94999999999999,11,004099999999999,96,209999999999994
2018-02-26,7,8167999999999997,9,6303000000000001,129,34,10,965999999999999,95,890000000000001
2018-02-27,7,8277999999999999,9,6289999999999996,129,31999999999999,10,8925,95,530000000000001
2018-02-28,7,8723999999999998,9,6152999999999995,129,13,10,8752,95,269999999999996
2018-03-01,7,9368999999999996,9,6600000000000001,129,72,10,912800000000001,95,469999999999999
2018-03-02,7,8117000000000001,9,6178000000000008,129,13,10,767799999999999,94,620000000000005
2018-03-05,7,8277000000000001,9,6334999999999997,129,36000000000001,10,8157,94,739999999999995
2018-03-06,7,7454999999999998,9,6129999999999995,129,03999999999999,10,7811,94,400000000000006
2018-03-07,7,7938000000000001,9,6775000000000002,129,90000000000001,10,811299999999999,94,519999999999996
2018-03-08,7,8201999999999998,9,7134999999999998,130,37,10,8573,95,069999999999993
2018-03-09,7,8064,9,5947999999999993,128,80000000000001,10,793699999999999,94,390000000000001
2018-03-12,7,7747999999999999,9,5645000000000007,128,38999999999999,10,7964,94,170000000000002
2018-03-13,7,7401999999999997,9,5808,128,63,10,807399999999999,94,329999999999998
2018-03-14,7,7393000000000001,9,5728000000000009,128,50999999999999,10,8009,94,540000000000006
2018-03-15,7,7042000000000002,9,5077999999999996,127,64,10,745699999999999,94,189999999999998
2018-03-16,7,7156000000000002,9,4909999999999997,127,42,10,754300000000001,94,159999999999997
2018-03-19,7,7346000000000004,9,5205000000000002,127,81999999999999,10,869,94,409999999999997
2018-03-20,7,7275,9,4863,127,36,10,8149,94,329999999999998
2018-03-21,7,7347000000000001,9,5028000000000006,127,58,10,872400000000001,94,200000000000003
2018-03-22,7,7385999999999999,9,5307999999999993,127,95999999999999,10,9298,94,180000000000007
2018-03-23,7,7526999999999999,9,5715000000000003,128,50999999999999,10,9658,93,890000000000001
2018-03-26,7,7039,9,5612999999999992,128,37,10,9588,93,859999999999999
2018-03-27,7,7248999999999999,9,5602999999999998,128,34999999999999,10,8714,93,590000000000003
2018-03-28,7,7773000000000003,9,6423000000000005,129,40000000000001,11,006600000000001,93,799999999999997
2018-04-03,7,8273000000000001,9,6338000000000008,129,33000000000001,11,007199999999999,93,560000000000002
2018-04-04,7,8482000000000003,9,6344999999999992,129,31999999999999,11,0017,93,379999999999995
2018-04-05,7,8201000000000001,9,5875000000000004,128,74000000000001,10,9703,92,959999999999994
2018-04-06,7,8354999999999997,9,5860000000000003,128,72,10,981199999999999,93,079999999999998
2018-04-09,7,7927999999999997,9,5883000000000003,128,75999999999999,11,0099,93,129999999999995
2018-04-10,7,8044000000000002,9,6470000000000002,129,55000000000001,11,065200000000001,93,790000000000006
2018-04-11,7,7690999999999999,9,6212999999999997,129,22999999999999,11,013400000000001,93,540000000000006
2018-04-12,7,7881,9,5973000000000006,128,91,11,063800000000001,92,530000000000001
2018-04-13,7,7651000000000003,9,5642999999999994,128,44,11,069800000000001,92,140000000000001
2018-04-16,7,7567000000000004,9,5950000000000006,128,84,11,097,92,219999999999999
2018-04-17,7,7672999999999996,9,5980000000000008,128,88,11,1242,92,370000000000005
2018-04-18,7,7571000000000003,9,6095000000000006,129,02000000000001,11,0321,92,370000000000005
2018-04-19,7,7390999999999996,9,5824999999999996,128,66,11,0175,92,340000000000003
2018-04-20,7,8032000000000004,9,6050000000000004,128,97,10,9636,92,620000000000005
2018-04-23,7,8654999999999999,9,6257999999999999,129,25,10,9833,92,769999999999996
2018-04-24,7,8841999999999999,9,6289999999999996,129,28999999999999,11,008599999999999,92,790000000000006
2018-04-25,7,9646999999999997,9,7050000000000001,130,28999999999999,11,1067,93,120000000000005
2018-04-26,7,9500000000000002,9,6735000000000007,129,83000000000001,11,106199999999999,92,590000000000003
2018-04-27,8,0024999999999995,9,6590000000000007,129,65000000000001,11,0137,91,829999999999998
2018-04-30,7,9989999999999997,9,6620000000000008,129,69,10,984500000000001,92,030000000000001
2018-05-02,8,0751000000000008,9,6958000000000002,130,16999999999999,11,0129,91,319999999999993
2018-05-03,8,0441000000000003,9,6464999999999996,129,49000000000001,10,9396,90,969999999999999
2018-05-04,8,0574999999999992,9,6440000000000001,129,46000000000001,10,9299,91,230000000000004
2018-05-07,8,0817999999999994,9,6189999999999998,129,13999999999999,10,929399999999999,91,280000000000001
2018-05-08,8,1072000000000006,9,6233000000000004,129,16999999999999,10,9443,91,859999999999999
2018-05-09,8,0853000000000002,9,6044999999999998,128,93000000000001,10,983499999999999,92,819999999999993
2018-05-11,7,9961000000000002,9,5425000000000004,128,09,10,8438,92,980000000000004
2018-05-14,7,9790999999999999,9,5653000000000006,128,38,10,8401,92,900000000000006
2018-05-15,8,0511999999999997,9,5672999999999995,128,43000000000001,10,8843,92,950000000000003
2018-05-16,8,1225000000000005,9,5715000000000003,128,5,10,9491,93,010000000000005
2018-05-18,8,1294000000000004,9,5772999999999993,128,58000000000001,10,9674,92,920000000000002
2018-05-22,8,0465,9,4900000000000002,127,42,10,8225,92,900000000000006
2018-05-23,8,1195000000000004,9,5062999999999995,127,61,10,808400000000001,92,379999999999995
2018-05-24,8,0840999999999994,9,4809999999999999,127,27,10,8385,92,480000000000004
2018-05-25,8,1274999999999995,9,4887999999999995,127,39,10,839399999999999,93,099999999999994
2018-05-28,8,1684000000000001,9,5113000000000003,127,70999999999999,10,8744,92,909999999999997
2018-05-29,8,2728999999999999,9,5617999999999999,128,47,10,9725,92,680000000000007
2018-05-30,8,2068999999999992,9,5463000000000005,128,25999999999999,10,9101,92,879999999999995
2018-05-31,8,1524000000000001,9,5374999999999996,128,13,10,877599999999999,92,879999999999995
2018-06-01,8,1689000000000007,9,5322999999999993,128,05000000000001,10,871700000000001,92,599999999999994
2018-06-04,8,0966000000000005,9,5030000000000001,127,67,10,8391,92,640000000000001
2018-06-05,8,1377000000000006,9,5007999999999999,127,66,10,871700000000001,92,689999999999998
2018-06-06,8,0950000000000006,9,5237999999999996,127,95,10,861599999999999,92,680000000000007
2018-06-07,8,0274999999999999,9,5013000000000005,127,56,10,7819,92,680000000000007
2018-06-08,8,0896000000000008,9,5084999999999997,127,67,10,837999999999999,92,430000000000007
2018-06-11,8,0587999999999997,9,5013000000000005,127,55,10,774900000000001,92,670000000000002
2018-06-12,8,0111000000000008,9,4435000000000002,126,75,10,710000000000001,92,989999999999995
2018-06-13,8,0221999999999998,9,4373000000000005,126,67,10,698700000000001,93,109999999999999
2018-06-14,8,0365000000000002,9,4268000000000001,126,54000000000001,10,750999999999999,92,780000000000001
2018-06-15,8,1338000000000008,9,4320000000000004,126,59999999999999,10,801600000000001,92,730000000000004
2018-06-18,8,1236999999999995,9,4339999999999993,126,63,10,762600000000001,92,290000000000006
2018-06-19,8,2273999999999994,9,4894999999999996,127,33,10,821300000000001,91,930000000000007
2018-06-20,8,1786999999999992,9,4693000000000005,127,06,10,775499999999999,92,150000000000006
2018-06-21,8,1689000000000007,9,4253,126,48,10,787800000000001,91,290000000000006
2018-06-22,8,0982000000000003,9,4328000000000003,126,56999999999999,10,760300000000001,91,629999999999995
2018-06-25,8,0943000000000005,9,4702999999999999,127,09,10,7568,91,390000000000001
2018-06-26,8,1150000000000002,9,4718,127,12,10,7439,91,620000000000005
2018-06-27,8,1599000000000004,9,4785000000000004,127,22,10,7499,91,579999999999998
2018-06-28,8,1791999999999998,9,4740000000000002,127,15000000000001,10,7027,90,930000000000007
2018-06-29,8,1587999999999994,9,5114999999999998,127,63,10,7347,90,989999999999995
2018-07-02,8,1635000000000009,9,5015000000000001,127,53,10,718,90,930000000000007
2018-07-03,8,1143999999999998,9,4655000000000005,127,04000000000001,10,7136,91,790000000000006
2018-07-04,8,1113999999999997,9,4433000000000007,126,73999999999999,10,7179,92,120000000000005
2018-07-05,8,0630000000000006,9,4410000000000007,126,70999999999999,10,6907,92,230000000000004
2018-07-06,8,0540000000000003,9,4425000000000008,126,7,10,658099999999999,91,75
2018-07-09,7,992,9,4217999999999993,126,41,10,6648,91,879999999999995
2018-07-10,8,0376999999999992,9,4145000000000003,126,31,10,657400000000001,91,900000000000006
2018-07-11,8,0493000000000006,9,4458000000000002,126,72,10,6754,91,930000000000007
2018-07-12,8,1011000000000006,9,4443000000000001,126,68000000000001,10,700200000000001,91,379999999999995
2018-07-13,8,1448,9,4830000000000005,127,19,10,716699999999999,91,390000000000001
2018-07-16,8,0878999999999994,9,4789999999999992,127,15000000000001,10,7386,91,730000000000004
2018-07-17,8,1041000000000007,9,4875000000000007,127,28,10,693199999999999,92,109999999999999
2018-07-18,8,1838999999999995,9,5023,127,47,10,662599999999999,92,150000000000006
2018-07-19,8,2639999999999993,9,5762999999999998,128,47999999999999,10,724,92,469999999999999
2018-07-20,8,2180999999999997,9,5905000000000005,128,69999999999999,10,722200000000001,92,299999999999997
2018-07-23,8,1540999999999997,9,5533000000000001,128,22,10,7136,92,310000000000002
2018-07-24,8,1671999999999993,9,5604999999999993,128,31999999999999,10,720700000000001,92,569999999999993
2018-07-25,8,1681000000000008,9,5485000000000007,128,15000000000001,10,7462,92,769999999999996
2018-07-26,8,1473999999999993,9,5455000000000005,128,09999999999999,10,7422,92,909999999999997
2018-07-27,8,2027999999999999,9,5358000000000001,128,10,7357,92,569999999999993
2018-07-30,8,1555999999999997,9,5289999999999999,127,92,10,6983,92,959999999999994
2018-07-31,8,1235999999999997,9,5337999999999994,127,97,10,685700000000001,92,950000000000003
2018-08-01,8,1548999999999996,9,5380000000000003,128,10,712,92,609999999999999
2018-08-02,8,2172999999999998,9,5459999999999994,128,11000000000001,10,708399999999999,92,680000000000007
2018-08-03,8,2334999999999994,9,5410000000000004,128,02000000000001,10,7142,92,459999999999994
2018-08-06,8,2583000000000002,9,5325000000000006,127,92,10,677099999999999,92,510000000000005
2018-08-07,8,1884999999999994,9,5002999999999993,127,48999999999999,10,616899999999999,92,019999999999996
2018-08-08,8,2235999999999994,9,5303000000000004,127,87,10,5792,91,75
2018-08-09,8,2327999999999992,9,5442999999999998,128,10,6119,91,879999999999995
2018-08-10,8,3214000000000006,9,5329999999999995,127,88,10,630599999999999,91,439999999999998
2018-08-13,8,3569999999999993,9,5295000000000005,127,84999999999999,10,6677,91,549999999999997
2018-08-14,8,3530999999999995,9,5274999999999999,127,81,10,6691,91,859999999999999
2018-08-15,8,4364000000000008,9,5508000000000006,128,06999999999999,10,7156,91,810000000000002
2018-08-16,8,4547000000000008,9,6129999999999995,128,91,10,741,91,849999999999994
2018-08-17,8,4975000000000005,9,6795000000000009,129,78999999999999,10,805999999999999,92,239999999999995
2018-08-20,8,4694000000000003,9,6720000000000006,129,66999999999999,10,8094,92,189999999999998
2018-08-21,8,4376999999999995,9,7050000000000001,130,12,10,8146,92,319999999999993
2018-08-22,8,3339999999999996,9,6807999999999996,129,78999999999999,10,7651,92,129999999999995
2018-08-23,8,3325999999999993,9,6483000000000008,129,34999999999999,10,7349,91,730000000000004
2018-08-24,8,3653999999999993,9,6937999999999995,129,96000000000001,10,747,91,590000000000003
2018-08-27,8,3373000000000008,9,6988000000000003,130,03999999999999,10,732900000000001,91,420000000000002
2018-08-28,8,3042999999999996,9,7242999999999995,130,40000000000001,10,723800000000001,91,189999999999998
2018-08-29,8,3597999999999999,9,7475000000000005,130,71000000000001,10,7707,91,159999999999997
2018-08-30,8,3133999999999997,9,7200000000000006,130,34999999999999,10,8291,91,319999999999993
2018-08-31,8,3382000000000005,9,7148000000000003,130,30000000000001,10,8255,91,469999999999999
2018-09-03,8,3573000000000004,9,702,130,16999999999999,10,761100000000001,91,700000000000003
2018-09-04,8,4042999999999992,9,7170000000000005,130,34999999999999,10,7897,91,980000000000004
2018-09-05,8,4169,9,7484999999999999,130,75,10,792299999999999,92,480000000000004
2018-09-06,8,4030000000000005,9,7759999999999998,131,09999999999999,10,8835,92,310000000000002
2018-09-07,8,4154,9,7744999999999997,131,06,10,9488,92,950000000000003
2018-09-10,8,3856000000000002,9,7029999999999994,130,09999999999999,10,860799999999999,92,689999999999998
2018-09-11,8,3627000000000002,9,6790000000000003,129,75,10,867000000000001,92,310000000000002
2018-09-12,8,3148999999999997,9,6327999999999996,129,13999999999999,10,82,91,969999999999999
2018-09-13,8,2384000000000004,9,5730000000000004,128,33000000000001,10,7562,91,640000000000001
2018-09-14,8,2338000000000005,9,6244999999999994,129,02000000000001,10,7864,91,260000000000005
2018-09-17,8,1929999999999996,9,5619999999999994,128,19,10,758900000000001,91,480000000000004
2018-09-18,8,1622000000000003,9,5472999999999999,127,98,10,7318,91,640000000000001
2018-09-19,8,1829000000000001,9,5470000000000006,127,98,10,749599999999999,91,909999999999997
2018-09-20,8,1472999999999995,9,5884999999999998,128,55000000000001,10,823499999999999,92,780000000000001
2018-09-21,8,1463999999999999,9,5792999999999999,128,41,10,7151,92,719999999999999
2018-09-24,8,1281999999999996,9,5693000000000001,128,28,10,696999999999999,92,400000000000006
2018-09-25,8,1271000000000004,9,5713000000000008,128,31,10,703200000000001,92,459999999999994
2018-09-26,8,1336999999999993,9,5465,128,10,716799999999999,92
2018-09-27,8,1160999999999994,9,5015000000000001,127,38,10,6791,92,060000000000002
2018-09-28,8,1776999999999997,9,4664999999999999,126,95999999999999,10,668900000000001,91,829999999999998
2018-10-01,8,1393000000000004,9,4465000000000003,126,7,10,604799999999999,91,450000000000003
2018-10-02,8,1775000000000002,9,4392999999999994,126,59999999999999,10,6008,90,920000000000002
2018-10-03,8,1783000000000001,9,4443000000000001,126,66,10,6241,90,989999999999995
2018-10-04,8,2284000000000006,9,4642999999999997,126,92,10,6845,90,989999999999995
2018-10-05,8,2681000000000004,9,5132999999999992,127,54000000000001,10,7903,91,090000000000003
2018-10-08,8,2838999999999992,9,5083000000000002,127,45999999999999,10,803699999999999,91,019999999999996
2018-10-09,8,3003999999999998,9,4915000000000003,127,25,10,825200000000001,90,879999999999995
2018-10-10,8,2146000000000008,9,4467999999999996,126,63,10,8028,90,140000000000001
2018-10-11,8,2127999999999997,9,5062999999999995,127,43000000000001,10,865600000000001,91,299999999999997
2018-10-12,8,1799999999999997,9,4674999999999994,126,91,10,8027,91,390000000000001
2018-10-15,8,1684000000000001,9,4597999999999995,126,79000000000001,10,744300000000001,91,030000000000001
2018-10-16,8,1295999999999999,9,4198000000000004,126,26000000000001,10,754099999999999,91,310000000000002
2018-10-17,8,1781000000000006,9,4292999999999996,126,39,10,7218,91,420000000000002
2018-10-18,8,2223000000000006,9,4597999999999995,126,8,10,769,91,549999999999997
2018-10-19,8,2405000000000008,9,4518000000000004,126,69,10,738200000000001,91,450000000000003
2018-10-22,8,2379999999999995,9,4687999999999999,126,92,10,708299999999999,91,650000000000006
2018-10-23,8,2812999999999999,9,5053000000000001,127,41,10,7888,91,739999999999995
2018-10-24,8,3298000000000005,9,4868000000000006,127,16,10,752000000000001,91,579999999999998
2018-10-25,8,3126999999999995,9,4898000000000007,127,19,10,7189,91,310000000000002
2018-10-26,8,3878000000000004,9,516,127,55,10,730700000000001,91,480000000000004
2018-10-29,8,3587000000000007,9,5129999999999999,127,5,10,7143,91,549999999999997
2018-10-30,8,3920999999999992,9,5434999999999999,127,90000000000001,10,7052,91,590000000000003
2018-10-31,8,4404000000000003,9,5527999999999995,128,03,10,748799999999999,91,840000000000003
2018-11-01,8,3515999999999995,9,5150000000000006,127,54000000000001,10,7913,92,239999999999995
2018-11-02,8,3335000000000008,9,5143000000000004,127,53,10,8277,92,260000000000005
2018-11-05,8,3764000000000003,9,5239999999999991,127,67,10,8802,92,230000000000004
2018-11-06,8,3521000000000001,9,5448000000000004,127,95999999999999,10,931699999999999,92,25
2018-11-07,8,2988,9,5327999999999999,127,79000000000001,10,906700000000001,92,269999999999996
2018-11-08,8,3226999999999993,9,5077999999999996,127,45999999999999,10,908099999999999,92,730000000000004
2018-11-09,8,4098000000000006,9,5418000000000003,127,92,10,960900000000001,92,959999999999994
2018-11-12,8,4667999999999992,9,5378000000000007,127,86,10,8925,92,870000000000005
2018-11-13,8,4862000000000002,9,5563000000000002,128,08000000000001,10,991199999999999,93,430000000000007
2018-11-14,8,4977,9,5990000000000002,128,63999999999999,11,027200000000001,93,480000000000004
2018-11-15,8,4943000000000008,9,6028000000000002,128,69,10,8666,93,640000000000001
2018-11-16,8,4715000000000007,9,6118000000000006,128,81,10,879200000000001,93,659999999999997
2018-11-19,8,4443000000000001,9,6493000000000002,129,30000000000001,10,831799999999999,93,849999999999994
2018-11-20,8,5048999999999992,9,7134999999999998,130,16,10,9253,94,180000000000007
2018-11-21,8,5274999999999999,9,7289999999999992,130,38999999999999,10,918200000000001,94,329999999999998
2018-11-22,8,5413999999999994,9,7398000000000007,130,53,10,9933,94,530000000000001
2018-11-23,8,5769000000000002,9,7364999999999995,130,47999999999999,11,004200000000001,94,489999999999995
2018-11-26,8,5619999999999994,9,7289999999999992,130,38999999999999,11,0007,94,519999999999996
2018-11-27,8,5914999999999999,9,7324999999999999,130,43000000000001,10,9664,94,650000000000006
2018-11-28,8,6037999999999997,9,7085000000000008,130,11000000000001,11,001799999999999,94,680000000000007
2018-11-29,8,5464000000000002,9,7317999999999998,130,41,10,917999999999999,94,329999999999998
2018-11-30,8,5747,9,7400000000000002,130,52000000000001,10,935499999999999,94,379999999999995
2018-12-03,8,5503999999999998,9,6892999999999994,129,84999999999999,10,868499999999999,94,659999999999997
2018-12-04,8,4558999999999997,9,6472999999999995,129,28,10,832599999999999,94,310000000000002
2018-12-05,8,4974000000000007,9,6479999999999997,129,28,10,8545,94,819999999999993
2018-12-06,8,548,9,7027999999999999,130,10,910600000000001,94,799999999999997
2018-12-07,8,5277999999999992,9,6969999999999992,129,91999999999999,10,8851,94,450000000000003
2018-12-10,8,4801000000000002,9,6884999999999994,129,80000000000001,10,735799999999999,93,760000000000005
2018-12-11,8,5277999999999992,9,7037999999999993,130,00999999999999,10,754799999999999,94,239999999999995
2018-12-12,8,5725999999999996,9,7264999999999997,130,31,10,791,93,890000000000001
2018-12-13,8,5646000000000004,9,7387999999999995,130,46000000000001,10,8392,94,530000000000001
2018-12-14,8,6163000000000007,9,7234999999999996,130,24000000000001,10,823700000000001,94,760000000000005
2018-12-17,8,6268999999999991,9,7837999999999994,131,05000000000001,10,8842,95,239999999999995
2018-12-18,8,6873000000000005,9,8834999999999997,132,34999999999999,11,0166,96,180000000000007
2018-12-19,8,7133000000000003,9,9375,133,06999999999999,11,002800000000001,96,109999999999999
2018-12-20,8,6428999999999991,9,8970000000000002,132,53999999999999,10,9559,96,530000000000001
2018-12-21,8,7111000000000001,9,9428000000000001,133,16,11,0212,96,780000000000001
2018-12-24,8,7680000000000007,10,0025,133,97,11,1092,96,709999999999994
2018-12-27,8,7630999999999997,9,9697999999999993,133,50999999999999,11,0686,97,049999999999997
2018-12-28,8,7077000000000009,9,9738000000000007,133,56999999999999,11,048500000000001,97,049999999999997
2018-12-31,8,6884999999999994,9,9482999999999997,133,22,11,1213,97,010000000000005
2019-01-02,8,6959999999999997,9,9108000000000001,132,72999999999999,10,9918,97,030000000000001
2019-01-03,8,734,9,9113000000000007,132,72999999999999,10,974500000000001,96,409999999999997
2019-01-04,8,6510999999999996,9,8648000000000007,132,09999999999999,10,962400000000001,96,280000000000001
2019-01-07,8,5642999999999994,9,8018000000000001,131,25999999999999,10,924899999999999,95,879999999999995
2019-01-08,8,5446000000000009,9,7750000000000004,130,91999999999999,10,892200000000001,95,969999999999999
2019-01-09,8,5261999999999993,9,7667999999999999,130,81999999999999,10,862500000000001,95,5
2019-01-10,8,4519000000000002,9,7492999999999999,130,59,10,7819,95,299999999999997
2019-01-11,8,4608000000000008,9,7577999999999996,130,72999999999999,10,840199999999999,95,349999999999994
2019-01-14,8,5348000000000006,9,7867999999999995,131,12,10,964,95,489999999999995
2019-01-15,8,5447000000000006,9,7614999999999998,130,78,10,9649,95,319999999999993
2019-01-16,8,5484000000000009,9,7357999999999993,130,43000000000001,10,989699999999999,94,989999999999995
2019-01-17,8,5626999999999995,9,7579999999999991,130,72,11,055999999999999,94,870000000000005
2019-01-18,8,5264000000000006,9,7218,130,22999999999999,11,0318,94,829999999999998
2019-01-21,8,5757999999999992,9,7438000000000002,130,50999999999999,11,0345,95,049999999999997
2019-01-22,8,5985999999999994,9,7628000000000004,130,75,11,094099999999999,95,209999999999994
2019-01-23,8,5830000000000002,9,7562999999999995,130,66,11,1867,95,230000000000004
2019-01-24,8,5776000000000003,9,7278000000000002,130,30000000000001,11,170500000000001,94,590000000000003
2019-01-25,8,5532000000000004,9,7044999999999995,129,97999999999999,11,2087,94,239999999999995
2019-01-28,8,5234000000000005,9,7319999999999993,130,36000000000001,11,2006,94,030000000000001
2019-01-29,8,4954000000000001,9,7035,129,99000000000001,11,1875,93,75
2019-01-30,8,4817999999999998,9,6937999999999995,129,86000000000001,11,098800000000001,93,349999999999994
2019-01-31,8,4108000000000001,9,6623000000000001,129,41999999999999,11,0328,93,150000000000006
2019-02-01,8,4285999999999994,9,6684999999999999,129,50999999999999,11,0009,93,079999999999998
2019-02-04,8,4779,9,7029999999999994,129,97,11,066599999999999,93,200000000000003
2019-02-05,8,4725999999999999,9,6783000000000001,129,65000000000001,11,0227,93,060000000000002
2019-02-06,8,5061,9,6918000000000006,129,83000000000001,11,0297,92,959999999999994
2019-02-07,8,5723000000000003,9,7253000000000007,130,30000000000001,11,083,92,859999999999999
2019-02-08,8,6103000000000005,9,7692999999999994,130,90000000000001,11,1662,93,060000000000002
2019-02-11,8,6824999999999992,9,8190000000000008,131,56,11,207000000000001,93,640000000000001
2019-02-12,8,6712000000000007,9,7949999999999999,131,25999999999999,11,168100000000001,93,530000000000001
2019-02-13,8,6341999999999999,9,7609999999999992,130,81,11,1487,93,780000000000001
2019-02-14,8,6603999999999992,9,7584999999999997,130,78,11,0961,93,140000000000001
2019-02-15,8,6758000000000006,9,7690000000000001,130,93000000000001,11,109,93,200000000000003
2019-02-18,8,6076999999999995,9,7507999999999999,130,66999999999999,11,128500000000001,93,140000000000001
2019-02-19,8,6294000000000004,9,7460000000000004,130,61000000000001,11,1785,91,939999999999998
2019-02-20,8,5817999999999994,9,7334999999999994,130,44999999999999,11,195,92,079999999999998
2019-02-21,8,6143999999999998,9,7807999999999993,131,08000000000001,11,2676,92,109999999999999
2019-02-22,8,6219000000000001,9,7643000000000004,130,84999999999999,11,189500000000001,92,120000000000005
2019-02-25,8,5970999999999993,9,7620000000000005,130,83000000000001,11,242900000000001,92,269999999999996
2019-02-26,8,6018000000000008,9,7725000000000009,130,97,11,3561,92,319999999999993
2019-02-27,8,5299999999999994,9,7123000000000008,130,16999999999999,11,359,92,109999999999999
2019-02-28,8,5203000000000007,9,7268000000000008,130,37,11,332000000000001,92,769999999999996
2019-03-01,8,5449999999999999,9,7268000000000008,130,36000000000001,11,314399999999999,92,629999999999995
2019-03-04,8,6119000000000003,9,7632999999999992,130,84999999999999,11,3825,92,510000000000005
2019-03-05,8,6524000000000001,9,8023000000000007,131,37,11,3508,92,890000000000001
2019-03-06,8,6722999999999999,9,8040000000000003,131,41,11,404,93,040000000000006
2019-03-07,8,6824999999999992,9,7859999999999996,131,16,11,395,92,650000000000006
2019-03-08,8,7981999999999996,9,8733000000000004,132,34999999999999,11,4933,92,870000000000005
2019-03-11,8,6890999999999998,9,7699999999999996,130,94999999999999,11,328799999999999,92,340000000000003
2019-03-12,8,6355000000000004,9,7364999999999995,130,50999999999999,11,3025,92,099999999999994
2019-03-13,8,6035000000000004,9,7245000000000008,130,34999999999999,11,323399999999999,92,140000000000001
2019-03-14,8,6015999999999995,9,7155000000000005,130,19,11,3994,92,200000000000003
2019-03-15,8,5673999999999992,9,6880000000000006,129,81,11,3423,92,299999999999997
2019-03-18,8,5222999999999995,9,6720000000000006,129,61000000000001,11,2912,92,430000000000007
2019-03-19,8,5177999999999994,9,6745000000000001,129,63999999999999,11,3089,92,590000000000003
2019-03-20,8,5358000000000001,9,6914999999999996,129,87,11,2326,92,909999999999997
2019-03-21,8,4463000000000008,9,6178000000000008,128,88,11,099600000000001,92,219999999999999
2019-03-22,8,5314999999999994,9,6423000000000005,129,22,11,2263,92,069999999999993
2019-03-25,8,5289000000000001,9,6590000000000007,129,40000000000001,11,2789,92,469999999999999
2019-03-26,8,5375999999999994,9,6397999999999993,129,13,11,2971,92,459999999999994
